defined_class	label	human_label	parent	location	location_label	xrefs	fma_xref	taxon	synonym	synonym_xrefs
VCCF:1000652	conus artery	conus artery (Human)	UBERON:0001637	UBERON:0000948	heart	wikipedia:Right_coronary_artery	FMA:15736	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000653	posterior descending artery	posterior descending artery (Human)	UBERON:0001637	UBERON:0000948	heart	wikipedia:Posterior_interventricular_artery	FMA:3840	http://purl.obolibrary.org/obo/NCBITaxon_9606	posterior interventricular branch of right coronary artery	FMA:3840
VCCF:1000654	right marginal artery	right marginal artery (Human)	UBERON:0001637	UBERON:0000948	heart	wikipedia:Right_marginal_branch_of_right_coronary_artery	FMA:3818	http://purl.obolibrary.org/obo/NCBITaxon_9606	marginal branch of right coronary artery	FMA:3818
VCCF:1000655	sinoatrial nodal artery	sinoatrial nodal artery (Human)	UBERON:0001637	UBERON:0000948	heart	wikipedia:Sinoatrial_nodal_artery	FMA:3823	http://purl.obolibrary.org/obo/NCBITaxon_9606	sinoatrial nodal branch of right coronary artery	FMA:3823
VCCF:1000656	right atrium	right atrium (Human)	UBERON:0004151	UBERON:0004151	heart chamber	wikipedia:Heart	FMA:7096	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000657	coronary sinus	coronary sinus (Human)		UBERON:0000948	heart	wikipedia:Coronary_sinus	FMA:4706	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000658	great cardiac vein	great cardiac vein (Human)	UBERON:0001638	UBERON:0000948	heart	wikipedia:Great_cardiac_vein	FMA:4707	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000659	left marginal vein	left marginal vein (Human)	UBERON:0001638	UBERON:0000948	heart	wikipedia:Left_marginal_vein	FMA:4708	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000660	middle cardiac vein	middle cardiac vein (Human)	UBERON:0001638	UBERON:0000948	heart	wikipedia:Middle_cardiac_vein	FMA:4713	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000661	small cardiac vein	small cardiac vein (Human)	UBERON:0001638	UBERON:0000948	heart	wikipedia:Small_cardiac_vein	FMA:4714	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000662	inferior vena cava	inferior vena cava (Human)	UBERON:0001638	UBERON:0003684;UBERON:0002224	abdominal cavity;thoracic cavity	wikipedia:Inferior_vena_cava	FMA:10951	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000663	common iliac vein	common iliac vein (Human)	UBERON:0001638	UBERON:0002355	pelvis	wikipedia:Common_iliac_vein	FMA:14333	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000664	external iliac vein	external iliac vein (Human)	UBERON:0001638	UBERON:0002355	pelvis	wikipedia:External_iliac_vein	FMA:18883	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000665	deep circumflex iliac vein	deep circumflex iliac vein (Human)	UBERON:0001638	UBERON:0002355	pelvis	wikipedia:Deep_circumflex_iliac_vein	FMA:21182	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000666	femoral vein	femoral vein (Human)	UBERON:0001638	UBERON:0000978	leg	wikipedia:Femoral_vein	FMA:21185	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000667	great saphenous vein	great saphenous vein (Human)	UBERON:0001638	UBERON:0000978	leg	wikipedia:Great_saphenous_vein	FMA:21376	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000668	anterior accessory saphenous vein	anterior accessory saphenous vein (Human)	UBERON:0001638	UBERON:0000978	leg	wikipedia:Anterior_accessory_saphenous_vein		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000669	deep external pudendal vein	deep external pudendal vein (Human)	UBERON:0001638	UBERON:0002355	pelvis	wikipedia:External_pudendal_veins	FMA:44488	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000670	external pudendal vein	external pudendal vein (Human)	UBERON:0001638	UBERON:0002355	pelvis	wikipedia:External_pudendal_veins	FMA:0329308	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000671	medial marginal vein	medial marginal vein (Human)	UBERON:0001638	UBERON:0002387	foot	wikipedia:Medial_marginal_vein	FMA:44420	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000672	dorsal venous arch of foot	dorsal venous arch of foot (Human)	UBERON:0001638	UBERON:0002387	foot	wikipedia:Medial_marginal_vein	FMA:44356	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000673	posterior accessory saphenous vein	posterior accessory saphenous vein (Human)	UBERON:0001638	UBERON:0000978	leg	wikipedia:Great_saphenous_vein		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000674	superficial epigastric vein	superficial epigastric vein (Human)	UBERON:0001638	UBERON:0003697	abdominal wall	wikipedia:Superficial_epigastric_vein	FMA:44318	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000675	superficial external pudendal vein	superficial external pudendal vein (Human)	UBERON:0001638	UBERON:0002355	pelvis	wikipedia:External_pudendal_veins	FMA:21377	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000676	superficial iliac circumflex vein	superficial iliac circumflex vein (Human)	UBERON:0001638	UBERON:0000978	leg	wikipedia:Great_saphenous_vein	FMA:44319	http://purl.obolibrary.org/obo/NCBITaxon_9606	superficial circumflex iliac vein	FMA:44319
VCCF:1000677	lateral femoral circumflex vein	lateral femoral circumflex vein (Human)	UBERON:0001638	UBERON:0000978	leg	https://www.kenhub.com/en/library/anatomy/femoral-vein	FMA:70921	http://purl.obolibrary.org/obo/NCBITaxon_9606	set of lateral circumflex femoral veins	FMA:70921
VCCF:1000678	medial circumflex femoral vein	medial circumflex femoral vein (Human)	UBERON:0001638	UBERON:0000978	leg		FMA:44325	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000679	popliteal vein	popliteal vein (Human)	UBERON:0001638	UBERON:0000978	leg	wikipedia:Popliteal_vein	FMA:44327	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000680	anterior tibial vein	anterior tibial vein (Human)	UBERON:0001638	UBERON:0000978	leg	wikipedia:Anterior_tibial_vein	FMA:44331	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000681	dorsal metatarsal vein	dorsal metatarsal vein (Human)	UBERON:0001638	UBERON:0002387	foot	wikipedia:Dorsal_metatarsal_veins	FMA:44377	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000682	dorsal digital vein of foot	dorsal digital vein of foot (Human)	UBERON:0001638	UBERON:0002387	foot	wikipedia:Dorsal_digital_veins_of_the_foot	FMA:323401	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000683	gastrocnemius vein	gastrocnemius vein (Human)	UBERON:0001638	UBERON:0000978	leg	DOI:10.1016/j.ejvs.2005.10.022		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000684	peroneal vein	peroneal vein (Human)	UBERON:0001638	UBERON:0000978	leg	wikipedia:Fibular_veins	FMA:71587	http://purl.obolibrary.org/obo/NCBITaxon_9606	set of peroneal veins	FMA:71587
VCCF:1000685	soleal vein	soleal vein (Human)	UBERON:0001638	UBERON:0000978	leg	PMID:23555336	FMA:0327608	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000686	posterior tibial vein	posterior tibial vein (Human)	UBERON:0001638	UBERON:0000978	leg	wikipedia:Posterior_tibial_vein	FMA:44332	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000687	lateral plantar vein	lateral plantar vein (Human)	UBERON:0001638	UBERON:0002387	foot	wikipedia:Posterior_tibial_vein		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000688	plantar venous arch	plantar venous arch (Human)	UBERON:0001638	UBERON:0002387	foot	wikipedia:Plantar_venous_arch	FMA:44489	http://purl.obolibrary.org/obo/NCBITaxon_9606	plantar venous arch of foot	FMA:44489
VCCF:1000689	plantar metatarsal vein	plantar metatarsal vein (Human)	UBERON:0001638	UBERON:0002387	foot	wikipedia:Plantar_metatarsal_veins	FMA:44504	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000690	plantar digital vein	plantar digital vein (Human)	UBERON:0001638	UBERON:0002387	foot	wikipedia:Plantar_digital_veins	FMA:44517	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000691	medial plantar vein	medial plantar vein (Human)	UBERON:0001638	UBERON:0002387	foot	wikipedia:Posterior_tibial_vein		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000692	small saphenous vein	small saphenous vein (Human)	UBERON:0001638	UBERON:0000978	leg	wikipedia:Small_saphenous_vein	FMA:44333	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000693	lateral marginal vein	lateral marginal vein (Human)	UBERON:0001638	UBERON:0002387	foot	wikipedia:Lateral_marginal_vein	FMA:44359	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000694	vein of genicular venous plexus	vein of genicular venous plexus (Human)	UBERON:0001638	UBERON:0000978	leg		FMA:44559	http://purl.obolibrary.org/obo/NCBITaxon_9606	genicular vein	FMA:44559
VCCF:1000695	inferior epigastric vein	inferior epigastric vein (Human)	UBERON:0001638	UBERON:0003697	abdominal wall	wikipedia:Inferior_epigastric_vein	FMA:21162	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000696	pubic vein	pubic vein (Human)	UBERON:0001638	UBERON:0002355	pelvis	wikipedia:External_iliac_vein	FMA:21200	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000697	iliolumbar vein	iliolumbar vein (Human)	UBERON:0001638	UBERON:0002355	pelvis	wikipedia:Iliolumbar_vein	FMA:18902	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000698	internal iliac vein	internal iliac vein (Human)	UBERON:0001638	UBERON:0002355	pelvis	wikipedia:Internal_iliac_vein	FMA:18884	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000699	deep dorsal vein of clitoris	deep dorsal vein of clitoris (Human)	UBERON:0001638	UBERON:0000996	vagina		FMA:77504	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000700	vesical plexus	vesical plexus (Human)	UBERON:0001638	UBERON:0000996	vagina	wikipedia:Deep_dorsal_vein_of_clitoris	FMA:6646	http://purl.obolibrary.org/obo/NCBITaxon_9606	vesical nerve plexus	FMA:6646
VCCF:1000701	deep dorsal vein of penis	deep dorsal vein of penis (Human)	UBERON:0001638	UBERON:0000989	penis		FMA:21354	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000702	inferior gluteal vein	inferior gluteal vein (Human)	UBERON:0001638	UBERON:0002355	pelvis	wikipedia:Inferior_gluteal_veins	FMA:18911	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000703	inferior vesical vein	inferior vesical vein (Human)	UBERON:0001638	UBERON:0001255	urinary bladder	https://www.kenhub.com/en/library/anatomy/prostatic-venous-plexus	FMA:18890	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000704	prostatic venous plexus	prostatic venous plexus (Human)	UBERON:0001638	UBERON:0002367	prostate gland	https://www.kenhub.com/en/library/anatomy/prostatic-venous-plexus	FMA:29711	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000705	prostatic venule	prostatic venule (Human)	UBERON:0001979	UBERON:0002367	prostate gland	https://www.kenhub.com/en/library/anatomy/prostatic-venous-plexus		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000706	internal pudendal vein	internal pudendal vein (Human)	UBERON:0001638	UBERON:0002355	pelvis	wikipedia:Internal_pudendal_veins	FMA:18917	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000707	bulbar vein	bulbar vein (Human)	UBERON:0001638	UBERON:0000989	penis	PMID:22739749		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000708	inferior rectal vein	inferior rectal vein (Human)	UBERON:0001638	UBERON:0001052	rectum	wikipedia:Inferior_rectal_veins	FMA:21242	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000709	posterior scrotal vein	posterior scrotal vein (Human)	UBERON:0001638	UBERON:0001300	scrotum	https://radiopaedia.org/articles/internal-pudendal-vein	FMA:21254	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000710	lateral sacral vein	lateral sacral vein (Human)	UBERON:0001638	UBERON:0002355	pelvis	wikipedia:Lateral_sacral_veins	FMA:18905	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000711	middle hemorrhoidal vein	middle hemorrhoidal vein (Human)	UBERON:0001638	UBERON:0001052	rectum	wikipedia:Middle_rectal_veins	FMA:18893	http://purl.obolibrary.org/obo/NCBITaxon_9606	middle rectal vein	FMA:18893
VCCF:1000712	obturator vein	obturator vein (Human)	UBERON:0001638	UBERON:0002355	pelvis	wikipedia:Obturator_veins	FMA:18914	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000713	perineal vein	perineal vein (Human)	UBERON:0001638	UBERON:0002355	pelvis		FMA:21246	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000714	superior gluteal vein	superior gluteal vein (Human)	UBERON:0001638	UBERON:0002355	pelvis	wikipedia:Superior_gluteal_veins	FMA:18908	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000715	superior vesical vein	superior vesical vein (Human)	UBERON:0001638	UBERON:0001255	urinary bladder	wikipedia:Vesical_veins		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000716	uterine vein	uterine vein (Human)	UBERON:0001638	UBERON:0000995	uterus	wikipedia:Uterine_veins	FMA:18896	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000717	uterine venous plexus	uterine venous plexus (Human)	UBERON:0001638	UBERON:0000995	uterus	wikipedia:Uterine_venous_plexus	FMA:29712	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000718	vaginal vein	vaginal vein (Human)	UBERON:0001638	UBERON:0000996	vagina	wikipedia:Internal_iliac_vein	FMA:18899	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000719	vesical vein	vesical vein (Human)	UBERON:0001638	UBERON:0001255	urinary bladder	wikipedia:Vesical_veins	FMA:70911	http://purl.obolibrary.org/obo/NCBITaxon_9606	set of vesical veins	FMA:70911
VCCF:1000720	median sacral vein	median sacral vein (Human)	UBERON:0001638	UBERON:0002355	pelvis	wikipedia:Median_sacral_vein	FMA:77168	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000721	left common iliac vein	left common iliac vein (Human)	UBERON:0001638	UBERON:0002355	pelvis	wikipedia:Common_iliac_vein	FMA:21388	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000722	left hepatic vein	left hepatic vein (Human)	UBERON:0001638	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x	FMA:14339	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000723	lateral inferior segmental hepatic vein	lateral inferior segmental hepatic vein (Human)	UBERON:0001638	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x	FMA:15804	http://purl.obolibrary.org/obo/NCBITaxon_9606	lateral inferior segmental tributary of left hepatic vein	FMA:15804
VCCF:1000724	lateral superior segmental hepatic vein	lateral superior segmental hepatic vein (Human)	UBERON:0001638	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x	FMA:15803	http://purl.obolibrary.org/obo/NCBITaxon_9606	lateral superior segmental tributary of left hepatic vein	FMA:15803
VCCF:1000725	segmental hepatic vein	segmental hepatic vein (Human)	UBERON:0001638	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000726	central vein of liver	central vein of liver (Human)	UBERON:0001638	UBERON:0002107	liver	wikipedia:Central_veins_of_liver	FMA:17544	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000727	hepatic sinusoid	hepatic sinusoid (Human)	UBERON:0001982	UBERON:0002107	liver	wikipedia:Central_veins_of_liver	FMA:17543	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000728	hepatic portal venule	hepatic portal venule (Human)	UBERON:0001979	UBERON:0002107	liver	wikipedia:Liver_sinusoid		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000729	anterior inferior segmental hepatic portal vein	anterior inferior segmental hepatic portal vein (Human)	UBERON:0001638	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x	FMA:15421	http://purl.obolibrary.org/obo/NCBITaxon_9606	anterior inferior segmental branch of right portal vein	FMA:15421
VCCF:1000730	right anterior hepatic portal vein	right anterior hepatic portal vein (Human)	UBERON:0001638	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000731	right hepatic portal vein	right hepatic portal vein (Human)	UBERON:0001638	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x	FMA:15414	http://purl.obolibrary.org/obo/NCBITaxon_9606	right portal vein	FMA:15414
VCCF:1000732	hepatic portal vein	hepatic portal vein (Human)	UBERON:0001638	UBERON:0002107	liver	wikipedia:Portal_vein	FMA:50735	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000733	anterior superior segmental hepatic portal vein	anterior superior segmental hepatic portal vein (Human)	UBERON:0001638	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x	FMA:15420	http://purl.obolibrary.org/obo/NCBITaxon_9606	anterior superior segmental branch of right portal vein	FMA:15420
VCCF:1000734	lateral inferior segmental hepatic portal vein	lateral inferior segmental hepatic portal vein (Human)	UBERON:0001638	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x	FMA:15432	http://purl.obolibrary.org/obo/NCBITaxon_9606	lateral inferior segmental branch of left portal vein	FMA:15432
VCCF:1000735	left lateral hepatic portal vein	left lateral hepatic portal vein (Human)	UBERON:0001638	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000736	left hepatic portal vein	left hepatic portal vein (Human)	UBERON:0001638	UBERON:0002107	liver	DOI:10.1007/s12565-018-00475-x	FMA:15415	http://purl.obolibrary.org/obo/NCBITaxon_9606	left portal vein	FMA:15415
VCCF:1000737	cystic vein	cystic vein (Human)	UBERON:0001638	UBERON:0002107	liver	wikipedia:Cystic_vein	FMA:15403	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000738	inferior vein of Sappey	inferior vein of Sappey (Human)	UBERON:0001638	UBERON:0003684	abdominal cavity	PMID:27307867		http://purl.obolibrary.org/obo/NCBITaxon_9606		
